date,day_of_week,month,item_name,time_slot,price,quantity_sold,inventory_level
2024-09-29,Sunday,9,Pizza,Lunch,350,167,303
2024-09-29,Sunday,9,Pizza,Dinner,350,215,229
2024-09-29,Sunday,9,Burger,Lunch,200,140,474
2024-09-29,Sunday,9,Burger,Dinner,200,159,320
2024-09-29,Sunday,9,Pasta,Lunch,300,124,337
2024-09-29,Sunday,9,Pasta,Dinner,300,133,283
2024-09-29,Sunday,9,Sandwich,Lunch,180,103,471
2024-09-29,Sunday,9,Sandwich,Dinner,180,132,242
2024-09-29,Sunday,9,Salad,Lunch,150,62,336
2024-09-29,Sunday,9,Salad,Dinner,150,64,466
2024-09-29,Sunday,9,Biryani,Lunch,250,189,435
2024-09-29,Sunday,9,Biryani,Dinner,250,216,241
2024-09-29,Sunday,9,Fried Rice,Lunch,220,112,377
2024-09-29,Sunday,9,Fried Rice,Dinner,220,155,486
2024-09-29,Sunday,9,Noodles,Lunch,210,120,344
2024-09-29,Sunday,9,Noodles,Dinner,210,125,273
2024-09-29,Sunday,9,Ice Cream,Lunch,120,81,420
2024-09-29,Sunday,9,Ice Cream,Dinner,120,82,447
2024-09-29,Sunday,9,Coffee,Lunch,100,166,355
2024-09-29,Sunday,9,Coffee,Dinner,100,177,200
2024-09-30,Monday,9,Pizza,Lunch,350,140,338
2024-09-30,Monday,9,Pizza,Dinner,350,154,342
2024-09-30,Monday,9,Burger,Lunch,200,89,412
2024-09-30,Monday,9,Burger,Dinner,200,104,275
2024-09-30,Monday,9,Pasta,Lunch,300,91,314
2024-09-30,Monday,9,Pasta,Dinner,300,103,392
2024-09-30,Monday,9,Sandwich,Lunch,180,54,440
2024-09-30,Monday,9,Sandwich,Dinner,180,71,284
2024-09-30,Monday,9,Salad,Lunch,150,63,292
2024-09-30,Monday,9,Salad,Dinner,150,79,491
2024-09-30,Monday,9,Biryani,Lunch,250,115,356
2024-09-30,Monday,9,Biryani,Dinner,250,148,500
2024-09-30,Monday,9,Fried Rice,Lunch,220,90,450
2024-09-30,Monday,9,Fried Rice,Dinner,220,110,373
2024-09-30,Monday,9,Noodles,Lunch,210,70,215
2024-09-30,Monday,9,Noodles,Dinner,210,111,304
2024-09-30,Monday,9,Ice Cream,Lunch,120,80,218
2024-09-30,Monday,9,Ice Cream,Dinner,120,80,456
2024-09-30,Monday,9,Coffee,Lunch,100,118,471
2024-09-30,Monday,9,Coffee,Dinner,100,143,332
2024-10-01,Tuesday,10,Pizza,Lunch,350,107,254
2024-10-01,Tuesday,10,Pizza,Dinner,350,148,475
2024-10-01,Tuesday,10,Burger,Lunch,200,112,320
2024-10-01,Tuesday,10,Burger,Dinner,200,140,300
2024-10-01,Tuesday,10,Pasta,Lunch,300,100,352
2024-10-01,Tuesday,10,Pasta,Dinner,300,102,352
2024-10-01,Tuesday,10,Sandwich,Lunch,180,57,411
2024-10-01,Tuesday,10,Sandwich,Dinner,180,71,379
2024-10-01,Tuesday,10,Salad,Lunch,150,56,420
2024-10-01,Tuesday,10,Salad,Dinner,150,73,488
2024-10-01,Tuesday,10,Biryani,Lunch,250,150,330
2024-10-01,Tuesday,10,Biryani,Dinner,250,164,358
2024-10-01,Tuesday,10,Fried Rice,Lunch,220,107,467
2024-10-01,Tuesday,10,Fried Rice,Dinner,220,93,238
2024-10-01,Tuesday,10,Noodles,Lunch,210,89,281
2024-10-01,Tuesday,10,Noodles,Dinner,210,94,331
2024-10-01,Tuesday,10,Ice Cream,Lunch,120,55,385
2024-10-01,Tuesday,10,Ice Cream,Dinner,120,76,271
2024-10-01,Tuesday,10,Coffee,Lunch,100,96,475
2024-10-01,Tuesday,10,Coffee,Dinner,100,133,206
2024-10-02,Wednesday,10,Pizza,Lunch,350,140,246
2024-10-02,Wednesday,10,Pizza,Dinner,350,127,401
2024-10-02,Wednesday,10,Burger,Lunch,200,97,400
2024-10-02,Wednesday,10,Burger,Dinner,200,132,377
2024-10-02,Wednesday,10,Pasta,Lunch,300,99,371
2024-10-02,Wednesday,10,Pasta,Dinner,300,109,303
2024-10-02,Wednesday,10,Sandwich,Lunch,180,51,296
2024-10-02,Wednesday,10,Sandwich,Dinner,180,104,416
2024-10-02,Wednesday,10,Salad,Lunch,150,55,206
2024-10-02,Wednesday,10,Salad,Dinner,150,47,256
2024-10-02,Wednesday,10,Biryani,Lunch,250,118,330
2024-10-02,Wednesday,10,Biryani,Dinner,250,172,203
2024-10-02,Wednesday,10,Fried Rice,Lunch,220,81,383
2024-10-02,Wednesday,10,Fried Rice,Dinner,220,94,463
2024-10-02,Wednesday,10,Noodles,Lunch,210,103,231
2024-10-02,Wednesday,10,Noodles,Dinner,210,92,302
2024-10-02,Wednesday,10,Ice Cream,Lunch,120,47,473
2024-10-02,Wednesday,10,Ice Cream,Dinner,120,90,211
2024-10-02,Wednesday,10,Coffee,Lunch,100,91,345
2024-10-02,Wednesday,10,Coffee,Dinner,100,144,415
2024-10-03,Thursday,10,Pizza,Lunch,350,102,377
2024-10-03,Thursday,10,Pizza,Dinner,350,147,445
2024-10-03,Thursday,10,Burger,Lunch,200,84,388
2024-10-03,Thursday,10,Burger,Dinner,200,115,397
2024-10-03,Thursday,10,Pasta,Lunch,300,82,339
2024-10-03,Thursday,10,Pasta,Dinner,300,90,465
2024-10-03,Thursday,10,Sandwich,Lunch,180,73,200
2024-10-03,Thursday,10,Sandwich,Dinner,180,68,408
2024-10-03,Thursday,10,Salad,Lunch,150,68,244
2024-10-03,Thursday,10,Salad,Dinner,150,42,491
2024-10-03,Thursday,10,Biryani,Lunch,250,111,465
2024-10-03,Thursday,10,Biryani,Dinner,250,157,220
2024-10-03,Thursday,10,Fried Rice,Lunch,220,93,227
2024-10-03,Thursday,10,Fried Rice,Dinner,220,93,409
2024-10-03,Thursday,10,Noodles,Lunch,210,97,229
2024-10-03,Thursday,10,Noodles,Dinner,210,101,474
2024-10-03,Thursday,10,Ice Cream,Lunch,120,56,346
2024-10-03,Thursday,10,Ice Cream,Dinner,120,92,256
2024-10-03,Thursday,10,Coffee,Lunch,100,103,441
2024-10-03,Thursday,10,Coffee,Dinner,100,145,316
2024-10-04,Friday,10,Pizza,Lunch,350,117,276
2024-10-04,Friday,10,Pizza,Dinner,350,135,439
2024-10-04,Friday,10,Burger,Lunch,200,97,372
2024-10-04,Friday,10,Burger,Dinner,200,113,471
2024-10-04,Friday,10,Pasta,Lunch,300,95,299
2024-10-04,Friday,10,Pasta,Dinner,300,89,258
2024-10-04,Friday,10,Sandwich,Lunch,180,69,431
2024-10-04,Friday,10,Sandwich,Dinner,180,95,306
2024-10-04,Friday,10,Salad,Lunch,150,46,216
2024-10-04,Friday,10,Salad,Dinner,150,76,220
2024-10-04,Friday,10,Biryani,Lunch,250,142,329
2024-10-04,Friday,10,Biryani,Dinner,250,142,379
2024-10-04,Friday,10,Fried Rice,Lunch,220,86,365
2024-10-04,Friday,10,Fried Rice,Dinner,220,95,440
2024-10-04,Friday,10,Noodles,Lunch,210,74,329
2024-10-04,Friday,10,Noodles,Dinner,210,114,324
2024-10-04,Friday,10,Ice Cream,Lunch,120,61,358
2024-10-04,Friday,10,Ice Cream,Dinner,120,59,332
2024-10-04,Friday,10,Coffee,Lunch,100,118,355
2024-10-04,Friday,10,Coffee,Dinner,100,136,216
2024-10-05,Saturday,10,Pizza,Lunch,350,183,247
2024-10-05,Saturday,10,Pizza,Dinner,350,188,226
2024-10-05,Saturday,10,Burger,Lunch,200,145,478
2024-10-05,Saturday,10,Burger,Dinner,200,163,326
2024-10-05,Saturday,10,Pasta,Lunch,300,96,494
2024-10-05,Saturday,10,Pasta,Dinner,300,149,280
2024-10-05,Saturday,10,Sandwich,Lunch,180,92,334
2024-10-05,Saturday,10,Sandwich,Dinner,180,107,389
2024-10-05,Saturday,10,Salad,Lunch,150,87,284
2024-10-05,Saturday,10,Salad,Dinner,150,104,411
2024-10-05,Saturday,10,Biryani,Lunch,250,193,365
2024-10-05,Saturday,10,Biryani,Dinner,250,228,365
2024-10-05,Saturday,10,Fried Rice,Lunch,220,106,222
2024-10-05,Saturday,10,Fried Rice,Dinner,220,165,416
2024-10-05,Saturday,10,Noodles,Lunch,210,131,332
2024-10-05,Saturday,10,Noodles,Dinner,210,156,474
2024-10-05,Saturday,10,Ice Cream,Lunch,120,66,398
2024-10-05,Saturday,10,Ice Cream,Dinner,120,111,464
2024-10-05,Saturday,10,Coffee,Lunch,100,146,387
2024-10-05,Saturday,10,Coffee,Dinner,100,187,303
2024-10-06,Sunday,10,Pizza,Lunch,350,184,395
2024-10-06,Sunday,10,Pizza,Dinner,350,187,390
2024-10-06,Sunday,10,Burger,Lunch,200,157,320
2024-10-06,Sunday,10,Burger,Dinner,200,153,434
2024-10-06,Sunday,10,Pasta,Lunch,300,128,399
2024-10-06,Sunday,10,Pasta,Dinner,300,117,322
2024-10-06,Sunday,10,Sandwich,Lunch,180,90,383
2024-10-06,Sunday,10,Sandwich,Dinner,180,110,268
2024-10-06,Sunday,10,Salad,Lunch,150,84,265
2024-10-06,Sunday,10,Salad,Dinner,150,84,280
2024-10-06,Sunday,10,Biryani,Lunch,250,194,329
2024-10-06,Sunday,10,Biryani,Dinner,250,237,281
2024-10-06,Sunday,10,Fried Rice,Lunch,220,131,406
2024-10-06,Sunday,10,Fried Rice,Dinner,220,140,410
2024-10-06,Sunday,10,Noodles,Lunch,210,112,313
2024-10-06,Sunday,10,Noodles,Dinner,210,152,204
2024-10-06,Sunday,10,Ice Cream,Lunch,120,68,362
2024-10-06,Sunday,10,Ice Cream,Dinner,120,111,442
2024-10-06,Sunday,10,Coffee,Lunch,100,171,482
2024-10-06,Sunday,10,Coffee,Dinner,100,167,233
2024-10-07,Monday,10,Pizza,Lunch,350,136,300
2024-10-07,Monday,10,Pizza,Dinner,350,136,207
2024-10-07,Monday,10,Burger,Lunch,200,81,321
2024-10-07,Monday,10,Burger,Dinner,200,131,462
2024-10-07,Monday,10,Pasta,Lunch,300,83,422
2024-10-07,Monday,10,Pasta,Dinner,300,114,244
2024-10-07,Monday,10,Sandwich,Lunch,180,69,355
2024-10-07,Monday,10,Sandwich,Dinner,180,94,351
2024-10-07,Monday,10,Salad,Lunch,150,50,396
2024-10-07,Monday,10,Salad,Dinner,150,65,291
2024-10-07,Monday,10,Biryani,Lunch,250,145,339
2024-10-07,Monday,10,Biryani,Dinner,250,161,475
2024-10-07,Monday,10,Fried Rice,Lunch,220,105,439
2024-10-07,Monday,10,Fried Rice,Dinner,220,102,238
2024-10-07,Monday,10,Noodles,Lunch,210,84,346
2024-10-07,Monday,10,Noodles,Dinner,210,95,233
2024-10-07,Monday,10,Ice Cream,Lunch,120,50,307
2024-10-07,Monday,10,Ice Cream,Dinner,120,64,480
2024-10-07,Monday,10,Coffee,Lunch,100,107,360
2024-10-07,Monday,10,Coffee,Dinner,100,142,448
2024-10-08,Tuesday,10,Pizza,Lunch,350,128,402
2024-10-08,Tuesday,10,Pizza,Dinner,350,146,292
2024-10-08,Tuesday,10,Burger,Lunch,200,118,338
2024-10-08,Tuesday,10,Burger,Dinner,200,123,239
2024-10-08,Tuesday,10,Pasta,Lunch,300,79,323
2024-10-08,Tuesday,10,Pasta,Dinner,300,98,291
2024-10-08,Tuesday,10,Sandwich,Lunch,180,66,384
2024-10-08,Tuesday,10,Sandwich,Dinner,180,100,433
2024-10-08,Tuesday,10,Salad,Lunch,150,70,347
2024-10-08,Tuesday,10,Salad,Dinner,150,51,294
2024-10-08,Tuesday,10,Biryani,Lunch,250,135,270
2024-10-08,Tuesday,10,Biryani,Dinner,250,162,494
2024-10-08,Tuesday,10,Fried Rice,Lunch,220,102,451
2024-10-08,Tuesday,10,Fried Rice,Dinner,220,96,209
2024-10-08,Tuesday,10,Noodles,Lunch,210,90,244
2024-10-08,Tuesday,10,Noodles,Dinner,210,119,477
2024-10-08,Tuesday,10,Ice Cream,Lunch,120,68,385
2024-10-08,Tuesday,10,Ice Cream,Dinner,120,69,318
2024-10-08,Tuesday,10,Coffee,Lunch,100,115,409
2024-10-08,Tuesday,10,Coffee,Dinner,100,126,437
2024-10-09,Wednesday,10,Pizza,Lunch,350,127,290
2024-10-09,Wednesday,10,Pizza,Dinner,350,132,394
2024-10-09,Wednesday,10,Burger,Lunch,200,110,250
2024-10-09,Wednesday,10,Burger,Dinner,200,108,469
2024-10-09,Wednesday,10,Pasta,Lunch,300,66,380
2024-10-09,Wednesday,10,Pasta,Dinner,300,101,439
2024-10-09,Wednesday,10,Sandwich,Lunch,180,85,480
2024-10-09,Wednesday,10,Sandwich,Dinner,180,76,477
2024-10-09,Wednesday,10,Salad,Lunch,150,36,328
2024-10-09,Wednesday,10,Salad,Dinner,150,63,214
2024-10-09,Wednesday,10,Biryani,Lunch,250,122,242
2024-10-09,Wednesday,10,Biryani,Dinner,250,171,451
2024-10-09,Wednesday,10,Fried Rice,Lunch,220,79,292
2024-10-09,Wednesday,10,Fried Rice,Dinner,220,109,451
2024-10-09,Wednesday,10,Noodles,Lunch,210,79,219
2024-10-09,Wednesday,10,Noodles,Dinner,210,113,404
2024-10-09,Wednesday,10,Ice Cream,Lunch,120,67,265
2024-10-09,Wednesday,10,Ice Cream,Dinner,120,75,454
2024-10-09,Wednesday,10,Coffee,Lunch,100,93,236
2024-10-09,Wednesday,10,Coffee,Dinner,100,141,297
2024-10-10,Thursday,10,Pizza,Lunch,350,129,251
2024-10-10,Thursday,10,Pizza,Dinner,350,145,248
2024-10-10,Thursday,10,Burger,Lunch,200,107,205
2024-10-10,Thursday,10,Burger,Dinner,200,103,473
2024-10-10,Thursday,10,Pasta,Lunch,300,80,414
2024-10-10,Thursday,10,Pasta,Dinner,300,105,326
2024-10-10,Thursday,10,Sandwich,Lunch,180,82,440
2024-10-10,Thursday,10,Sandwich,Dinner,180,91,253
2024-10-10,Thursday,10,Salad,Lunch,150,39,417
2024-10-10,Thursday,10,Salad,Dinner,150,65,458
2024-10-10,Thursday,10,Biryani,Lunch,250,135,473
2024-10-10,Thursday,10,Biryani,Dinner,250,162,431
2024-10-10,Thursday,10,Fried Rice,Lunch,220,71,300
2024-10-10,Thursday,10,Fried Rice,Dinner,220,104,436
2024-10-10,Thursday,10,Noodles,Lunch,210,99,274
2024-10-10,Thursday,10,Noodles,Dinner,210,83,460
2024-10-10,Thursday,10,Ice Cream,Lunch,120,40,238
2024-10-10,Thursday,10,Ice Cream,Dinner,120,70,200
2024-10-10,Thursday,10,Coffee,Lunch,100,92,467
2024-10-10,Thursday,10,Coffee,Dinner,100,147,278
2024-10-11,Friday,10,Pizza,Lunch,350,107,257
2024-10-11,Friday,10,Pizza,Dinner,350,135,492
2024-10-11,Friday,10,Burger,Lunch,200,92,423
2024-10-11,Friday,10,Burger,Dinner,200,125,430
2024-10-11,Friday,10,Pasta,Lunch,300,82,357
2024-10-11,Friday,10,Pasta,Dinner,300,87,447
2024-10-11,Friday,10,Sandwich,Lunch,180,67,336
2024-10-11,Friday,10,Sandwich,Dinner,180,88,411
2024-10-11,Friday,10,Salad,Lunch,150,59,341
2024-10-11,Friday,10,Salad,Dinner,150,68,379
2024-10-11,Friday,10,Biryani,Lunch,250,127,475
2024-10-11,Friday,10,Biryani,Dinner,250,165,452
2024-10-11,Friday,10,Fried Rice,Lunch,220,104,274
2024-10-11,Friday,10,Fried Rice,Dinner,220,99,406
2024-10-11,Friday,10,Noodles,Lunch,210,85,459
2024-10-11,Friday,10,Noodles,Dinner,210,90,367
2024-10-11,Friday,10,Ice Cream,Lunch,120,42,273
2024-10-11,Friday,10,Ice Cream,Dinner,120,69,299
2024-10-11,Friday,10,Coffee,Lunch,100,94,349
2024-10-11,Friday,10,Coffee,Dinner,100,127,217
2024-10-12,Saturday,10,Pizza,Lunch,350,172,255
2024-10-12,Saturday,10,Pizza,Dinner,350,186,259
2024-10-12,Saturday,10,Burger,Lunch,200,157,429
2024-10-12,Saturday,10,Burger,Dinner,200,188,212
2024-10-12,Saturday,10,Pasta,Lunch,300,104,336
2024-10-12,Saturday,10,Pasta,Dinner,300,127,373
2024-10-12,Saturday,10,Sandwich,Lunch,180,98,319
2024-10-12,Saturday,10,Sandwich,Dinner,180,114,226
2024-10-12,Saturday,10,Salad,Lunch,150,66,226
2024-10-12,Saturday,10,Salad,Dinner,150,102,350
2024-10-12,Saturday,10,Biryani,Lunch,250,176,302
2024-10-12,Saturday,10,Biryani,Dinner,250,238,391
2024-10-12,Saturday,10,Fried Rice,Lunch,220,145,379
2024-10-12,Saturday,10,Fried Rice,Dinner,220,137,479
2024-10-12,Saturday,10,Noodles,Lunch,210,113,224
2024-10-12,Saturday,10,Noodles,Dinner,210,147,431
2024-10-12,Saturday,10,Ice Cream,Lunch,120,77,343
2024-10-12,Saturday,10,Ice Cream,Dinner,120,120,351
2024-10-12,Saturday,10,Coffee,Lunch,100,141,500
2024-10-12,Saturday,10,Coffee,Dinner,100,186,230
2024-10-13,Sunday,10,Pizza,Lunch,350,170,240
2024-10-13,Sunday,10,Pizza,Dinner,350,211,471
2024-10-13,Sunday,10,Burger,Lunch,200,133,273
2024-10-13,Sunday,10,Burger,Dinner,200,178,383
2024-10-13,Sunday,10,Pasta,Lunch,300,129,402
2024-10-13,Sunday,10,Pasta,Dinner,300,118,338
2024-10-13,Sunday,10,Sandwich,Lunch,180,118,466
2024-10-13,Sunday,10,Sandwich,Dinner,180,111,490
2024-10-13,Sunday,10,Salad,Lunch,150,88,217
2024-10-13,Sunday,10,Salad,Dinner,150,102,268
2024-10-13,Sunday,10,Biryani,Lunch,250,200,362
2024-10-13,Sunday,10,Biryani,Dinner,250,208,410
2024-10-13,Sunday,10,Fried Rice,Lunch,220,113,374
2024-10-13,Sunday,10,Fried Rice,Dinner,220,160,231
2024-10-13,Sunday,10,Noodles,Lunch,210,111,369
2024-10-13,Sunday,10,Noodles,Dinner,210,147,389
2024-10-13,Sunday,10,Ice Cream,Lunch,120,84,264
2024-10-13,Sunday,10,Ice Cream,Dinner,120,93,413
2024-10-13,Sunday,10,Coffee,Lunch,100,144,352
2024-10-13,Sunday,10,Coffee,Dinner,100,179,299
2024-10-14,Monday,10,Pizza,Lunch,350,124,314
2024-10-14,Monday,10,Pizza,Dinner,350,133,270
2024-10-14,Monday,10,Burger,Lunch,200,91,266
2024-10-14,Monday,10,Burger,Dinner,200,113,492
2024-10-14,Monday,10,Pasta,Lunch,300,85,410
2024-10-14,Monday,10,Pasta,Dinner,300,82,380
2024-10-14,Monday,10,Sandwich,Lunch,180,64,485
2024-10-14,Monday,10,Sandwich,Dinner,180,65,497
2024-10-14,Monday,10,Salad,Lunch,150,51,432
2024-10-14,Monday,10,Salad,Dinner,150,59,308
2024-10-14,Monday,10,Biryani,Lunch,250,128,323
2024-10-14,Monday,10,Biryani,Dinner,250,172,384
2024-10-14,Monday,10,Fried Rice,Lunch,220,105,388
2024-10-14,Monday,10,Fried Rice,Dinner,220,124,427
2024-10-14,Monday,10,Noodles,Lunch,210,65,321
2024-10-14,Monday,10,Noodles,Dinner,210,113,466
2024-10-14,Monday,10,Ice Cream,Lunch,120,53,264
2024-10-14,Monday,10,Ice Cream,Dinner,120,73,280
2024-10-14,Monday,10,Coffee,Lunch,100,92,260
2024-10-14,Monday,10,Coffee,Dinner,100,124,454
2024-10-15,Tuesday,10,Pizza,Lunch,350,113,409
2024-10-15,Tuesday,10,Pizza,Dinner,350,152,267
2024-10-15,Tuesday,10,Burger,Lunch,200,103,213
2024-10-15,Tuesday,10,Burger,Dinner,200,133,473
2024-10-15,Tuesday,10,Pasta,Lunch,300,76,376
2024-10-15,Tuesday,10,Pasta,Dinner,300,86,452
2024-10-15,Tuesday,10,Sandwich,Lunch,180,90,220
2024-10-15,Tuesday,10,Sandwich,Dinner,180,91,362
2024-10-15,Tuesday,10,Salad,Lunch,150,53,469
2024-10-15,Tuesday,10,Salad,Dinner,150,55,272
2024-10-15,Tuesday,10,Biryani,Lunch,250,124,492
2024-10-15,Tuesday,10,Biryani,Dinner,250,161,465
2024-10-15,Tuesday,10,Fried Rice,Lunch,220,99,296
2024-10-15,Tuesday,10,Fried Rice,Dinner,220,117,419
2024-10-15,Tuesday,10,Noodles,Lunch,210,73,210
2024-10-15,Tuesday,10,Noodles,Dinner,210,82,409
2024-10-15,Tuesday,10,Ice Cream,Lunch,120,77,258
2024-10-15,Tuesday,10,Ice Cream,Dinner,120,77,365
2024-10-15,Tuesday,10,Coffee,Lunch,100,120,425
2024-10-15,Tuesday,10,Coffee,Dinner,100,148,310
2024-10-16,Wednesday,10,Pizza,Lunch,350,112,390
2024-10-16,Wednesday,10,Pizza,Dinner,350,130,218
2024-10-16,Wednesday,10,Burger,Lunch,200,81,262
2024-10-16,Wednesday,10,Burger,Dinner,200,132,456
2024-10-16,Wednesday,10,Pasta,Lunch,300,64,489
2024-10-16,Wednesday,10,Pasta,Dinner,300,86,300
2024-10-16,Wednesday,10,Sandwich,Lunch,180,53,289
2024-10-16,Wednesday,10,Sandwich,Dinner,180,91,324
2024-10-16,Wednesday,10,Salad,Lunch,150,32,432
2024-10-16,Wednesday,10,Salad,Dinner,150,61,233
2024-10-16,Wednesday,10,Biryani,Lunch,250,134,447
2024-10-16,Wednesday,10,Biryani,Dinner,250,165,325
2024-10-16,Wednesday,10,Fried Rice,Lunch,220,72,368
2024-10-16,Wednesday,10,Fried Rice,Dinner,220,114,311
2024-10-16,Wednesday,10,Noodles,Lunch,210,78,216
2024-10-16,Wednesday,10,Noodles,Dinner,210,90,445
2024-10-16,Wednesday,10,Ice Cream,Lunch,120,70,388
2024-10-16,Wednesday,10,Ice Cream,Dinner,120,76,337
2024-10-16,Wednesday,10,Coffee,Lunch,100,90,340
2024-10-16,Wednesday,10,Coffee,Dinner,100,126,466
2024-10-17,Thursday,10,Pizza,Lunch,350,114,316
2024-10-17,Thursday,10,Pizza,Dinner,350,163,361
2024-10-17,Thursday,10,Burger,Lunch,200,111,223
2024-10-17,Thursday,10,Burger,Dinner,200,106,326
2024-10-17,Thursday,10,Pasta,Lunch,300,90,306
2024-10-17,Thursday,10,Pasta,Dinner,300,113,415
2024-10-17,Thursday,10,Sandwich,Lunch,180,64,405
2024-10-17,Thursday,10,Sandwich,Dinner,180,79,325
2024-10-17,Thursday,10,Salad,Lunch,150,35,329
2024-10-17,Thursday,10,Salad,Dinner,150,68,490
2024-10-17,Thursday,10,Biryani,Lunch,250,137,491
2024-10-17,Thursday,10,Biryani,Dinner,250,171,280
2024-10-17,Thursday,10,Fried Rice,Lunch,220,102,285
2024-10-17,Thursday,10,Fried Rice,Dinner,220,111,402
2024-10-17,Thursday,10,Noodles,Lunch,210,93,498
2024-10-17,Thursday,10,Noodles,Dinner,210,113,468
2024-10-17,Thursday,10,Ice Cream,Lunch,120,50,278
2024-10-17,Thursday,10,Ice Cream,Dinner,120,57,343
2024-10-17,Thursday,10,Coffee,Lunch,100,125,215
2024-10-17,Thursday,10,Coffee,Dinner,100,148,491
2024-10-18,Friday,10,Pizza,Lunch,350,116,417
2024-10-18,Friday,10,Pizza,Dinner,350,141,473
2024-10-18,Friday,10,Burger,Lunch,200,83,379
2024-10-18,Friday,10,Burger,Dinner,200,122,310
2024-10-18,Friday,10,Pasta,Lunch,300,69,385
2024-10-18,Friday,10,Pasta,Dinner,300,91,450
2024-10-18,Friday,10,Sandwich,Lunch,180,51,313
2024-10-18,Friday,10,Sandwich,Dinner,180,90,265
2024-10-18,Friday,10,Salad,Lunch,150,70,277
2024-10-18,Friday,10,Salad,Dinner,150,47,352
2024-10-18,Friday,10,Biryani,Lunch,250,134,387
2024-10-18,Friday,10,Biryani,Dinner,250,166,341
2024-10-18,Friday,10,Fried Rice,Lunch,220,108,342
2024-10-18,Friday,10,Fried Rice,Dinner,220,112,215
2024-10-18,Friday,10,Noodles,Lunch,210,75,315
2024-10-18,Friday,10,Noodles,Dinner,210,91,456
2024-10-18,Friday,10,Ice Cream,Lunch,120,42,370
2024-10-18,Friday,10,Ice Cream,Dinner,120,58,491
2024-10-18,Friday,10,Coffee,Lunch,100,102,332
2024-10-18,Friday,10,Coffee,Dinner,100,117,317
2024-10-19,Saturday,10,Pizza,Lunch,350,156,293
2024-10-19,Saturday,10,Pizza,Dinner,350,182,327
2024-10-19,Saturday,10,Burger,Lunch,200,139,491
2024-10-19,Saturday,10,Burger,Dinner,200,186,318
2024-10-19,Saturday,10,Pasta,Lunch,300,114,291
2024-10-19,Saturday,10,Pasta,Dinner,300,139,353
2024-10-19,Saturday,10,Sandwich,Lunch,180,78,429
2024-10-19,Saturday,10,Sandwich,Dinner,180,97,203
2024-10-19,Saturday,10,Salad,Lunch,150,77,473
2024-10-19,Saturday,10,Salad,Dinner,150,67,269
2024-10-19,Saturday,10,Biryani,Lunch,250,200,324
2024-10-19,Saturday,10,Biryani,Dinner,250,234,436
2024-10-19,Saturday,10,Fried Rice,Lunch,220,133,451
2024-10-19,Saturday,10,Fried Rice,Dinner,220,131,464
2024-10-19,Saturday,10,Noodles,Lunch,210,103,233
2024-10-19,Saturday,10,Noodles,Dinner,210,148,489
2024-10-19,Saturday,10,Ice Cream,Lunch,120,66,382
2024-10-19,Saturday,10,Ice Cream,Dinner,120,98,267
2024-10-19,Saturday,10,Coffee,Lunch,100,146,265
2024-10-19,Saturday,10,Coffee,Dinner,100,182,325
2024-10-20,Sunday,10,Pizza,Lunch,350,153,366
2024-10-20,Sunday,10,Pizza,Dinner,350,216,216
2024-10-20,Sunday,10,Burger,Lunch,200,129,224
2024-10-20,Sunday,10,Burger,Dinner,200,167,343
2024-10-20,Sunday,10,Pasta,Lunch,300,131,233
2024-10-20,Sunday,10,Pasta,Dinner,300,142,261
2024-10-20,Sunday,10,Sandwich,Lunch,180,114,206
2024-10-20,Sunday,10,Sandwich,Dinner,180,104,404
2024-10-20,Sunday,10,Salad,Lunch,150,85,298
2024-10-20,Sunday,10,Salad,Dinner,150,77,298
2024-10-20,Sunday,10,Biryani,Lunch,250,164,228
2024-10-20,Sunday,10,Biryani,Dinner,250,229,316
2024-10-20,Sunday,10,Fried Rice,Lunch,220,113,422
2024-10-20,Sunday,10,Fried Rice,Dinner,220,163,424
2024-10-20,Sunday,10,Noodles,Lunch,210,106,365
2024-10-20,Sunday,10,Noodles,Dinner,210,122,447
2024-10-20,Sunday,10,Ice Cream,Lunch,120,84,464
2024-10-20,Sunday,10,Ice Cream,Dinner,120,112,268
2024-10-20,Sunday,10,Coffee,Lunch,100,163,310
2024-10-20,Sunday,10,Coffee,Dinner,100,200,323
2024-10-21,Monday,10,Pizza,Lunch,350,129,369
2024-10-21,Monday,10,Pizza,Dinner,350,162,466
2024-10-21,Monday,10,Burger,Lunch,200,87,472
2024-10-21,Monday,10,Burger,Dinner,200,124,324
2024-10-21,Monday,10,Pasta,Lunch,300,73,470
2024-10-21,Monday,10,Pasta,Dinner,300,104,466
2024-10-21,Monday,10,Sandwich,Lunch,180,80,228
2024-10-21,Monday,10,Sandwich,Dinner,180,65,232
2024-10-21,Monday,10,Salad,Lunch,150,41,258
2024-10-21,Monday,10,Salad,Dinner,150,54,200
2024-10-21,Monday,10,Biryani,Lunch,250,148,343
2024-10-21,Monday,10,Biryani,Dinner,250,169,419
2024-10-21,Monday,10,Fried Rice,Lunch,220,96,281
2024-10-21,Monday,10,Fried Rice,Dinner,220,120,294
2024-10-21,Monday,10,Noodles,Lunch,210,94,394
2024-10-21,Monday,10,Noodles,Dinner,210,86,431
2024-10-21,Monday,10,Ice Cream,Lunch,120,77,445
2024-10-21,Monday,10,Ice Cream,Dinner,120,56,325
2024-10-21,Monday,10,Coffee,Lunch,100,110,327
2024-10-21,Monday,10,Coffee,Dinner,100,151,447
2024-10-22,Tuesday,10,Pizza,Lunch,350,108,229
